Date.Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-02-01T06:32:00Z,1.578,0.104,243.51,6.4,0,2,18
2007-02-01T06:33:00Z,1.57,0.102,242.99,6.4,0,1,18
2007-02-01T06:34:00Z,1.574,0.104,243.47,6.4,0,1,18
2007-02-01T06:35:00Z,1.606,0.128,243.18,6.6,0,2,19
2007-02-01T06:36:00Z,2.246,0.228,241.12,9.4,0,1,17
2007-02-01T06:37:00Z,2.658,0.224,240.56,11,0,1,18
2007-02-01T06:38:00Z,4.962,0.204,238.69,22.4,0,1,18
2007-02-01T06:39:00Z,6.536,0.188,236.9,27.6,0,2,17
2007-02-01T06:40:00Z,5.292,0.202,238.44,22.2,0,1,17
2007-02-01T06:41:00Z,5.81,0.208,237.64,24.4,0,1,18
2007-02-01T06:42:00Z,5.606,0.262,237.63,23.8,0,1,17
2007-02-01T06:43:00Z,4.678,0.31,238.98,19.8,0,1,17
2007-02-01T06:44:00Z,3.9,0.38,239.75,16.4,0,2,18
2007-02-01T06:45:00Z,3.368,0.322,240.29,14,0,0,18
2007-02-01T06:46:00Z,3.18,0.27,240.73,13.2,0,0,18
2007-02-01T06:47:00Z,3.178,0.266,240.65,13.2,0,0,17
2007-02-01T06:48:00Z,3.192,0.268,240.94,13.2,0,0,18
2007-02-01T06:49:00Z,3.252,0.268,240.98,13.4,0,0,18
2007-02-01T06:50:00Z,3.124,0.16,240.73,13,0,0,18
2007-02-01T06:51:00Z,2.792,0.122,240.63,11.6,0,0,17
2007-02-01T06:52:00Z,2.808,0.124,240.93,11.6,0,0,18
2007-02-01T06:53:00Z,2.818,0.126,241.43,11.6,0,0,18
2007-02-01T06:54:00Z,2.812,0.126,241.53,11.6,0,0,18
2007-02-01T06:55:00Z,2.97,0.122,241.06,12.2,0,0,18
2007-02-01T06:56:00Z,3.004,0.118,240.63,12.4,0,0,18
2007-02-01T06:57:00Z,2.974,0.118,240.31,12.4,0,0,17
2007-02-01T06:58:00Z,2.924,0,241.08,12,0,0,18
2007-02-01T06:59:00Z,2.912,0,241.48,12,0,0,18
2007-02-01T07:00:00Z,2.708,0,241.55,11.2,0,0,18
2007-02-01T07:01:00Z,3.18,0,240.46,13.2,0,0,18
2007-02-01T07:02:00Z,3.026,0,240.23,12.6,0,0,17
2007-02-01T07:03:00Z,2.992,0,240,12.4,0,0,18
2007-02-01T07:04:00Z,2.938,0,239.54,12.2,0,0,17
2007-02-01T07:05:00Z,2.93,0,239.8,12.2,0,0,18
2007-02-01T07:06:00Z,2.934,0,240.06,12.2,0,0,18
2007-02-01T07:07:00Z,2.894,0,239.77,12,0,0,17
2007-02-01T07:08:00Z,2.842,0,238.82,11.8,0,0,18
2007-02-01T07:09:00Z,2.874,0,240.23,11.8,0,0,18
2007-02-01T07:10:00Z,2.36,0,242.68,9.8,0,0,18
2007-02-01T07:11:00Z,2.106,0,243.29,8.6,0,0,18
2007-02-01T07:12:00Z,2.126,0,242.09,8.8,0,0,18
2007-02-01T07:13:00Z,2.108,0,241.56,8.6,0,0,18
2007-02-01T07:14:00Z,2.108,0,241.18,8.6,0,0,17
2007-02-01T07:15:00Z,2.108,0,240.6,8.8,0,0,18
2007-02-01T07:16:00Z,2.12,0,240.61,8.8,0,0,18
2007-02-01T07:17:00Z,2.116,0,240.22,8.8,0,0,18
2007-02-01T07:18:00Z,2.06,0,239.65,8.6,0,0,17
2007-02-01T07:19:00Z,2.586,0,239.34,10.8,0,0,18
2007-02-01T07:20:00Z,2.448,0.094,239.06,10.2,0,0,17
2007-02-01T07:21:00Z,2.088,0.102,240.27,8.6,0,0,18
2007-02-01T07:22:00Z,2.15,0.092,239.63,9,0,0,18
2007-02-01T07:23:00Z,2.206,0.09,239.79,9.2,0,0,17
2007-02-01T07:24:00Z,2.292,0.18,239.56,9.6,0,0,18
2007-02-01T07:25:00Z,2.32,0.22,239.29,9.6,0,0,17
2007-02-01T07:26:00Z,2.494,0.212,238.52,10.4,0,0,18
2007-02-01T07:27:00Z,2.67,0.214,239.1,11.2,0,0,17
2007-02-01T07:28:00Z,3.066,0.212,239.75,12.8,0,0,18
2007-02-01T07:29:00Z,2.76,0.214,240.02,11.4,0,0,18
2007-02-01T07:30:00Z,3.07,0.222,239.36,12.8,0,0,17
2007-02-01T07:31:00Z,3.004,0.162,238.98,12.6,0,0,18
2007-02-01T07:32:00Z,3.492,0.114,237.96,14.6,0,0,17
2007-02-01T07:33:00Z,3.628,0.114,237.51,15.2,0,0,17
2007-02-01T07:34:00Z,3.73,0.114,237.61,15.6,0,0,18
2007-02-01T07:35:00Z,4.332,0.228,236.96,18.4,0,0,17
2007-02-01T07:36:00Z,3.904,0.108,236.51,16.4,0,0,17
2007-02-01T07:37:00Z,3.766,0.11,237.17,15.8,0,0,17
2007-02-01T07:38:00Z,5.268,0.102,236.55,23.4,0,0,17
2007-02-01T07:39:00Z,7.482,0,233.62,32,0,0,17
2007-02-01T07:40:00Z,5.024,0,236.41,21.6,0,0,17
2007-02-01T07:41:00Z,3.592,0,237.72,15,0,0,18
2007-02-01T07:42:00Z,4.684,0,236.48,19.8,0,0,17
2007-02-01T07:43:00Z,4.764,0,236.33,20,0,0,17
2007-02-01T07:44:00Z,3.552,0,237.91,14.8,0,0,17
2007-02-01T07:45:00Z,3.466,0,236.38,14.6,0,0,17
2007-02-01T07:46:00Z,3.286,0,237.14,13.8,0,0,18
2007-02-01T07:47:00Z,3.2,0,236.82,13.4,0,0,17
2007-02-01T07:48:00Z,3.196,0,236.65,13.4,0,0,17
2007-02-01T07:49:00Z,3.332,0,236.21,14,0,0,17
2007-02-01T07:50:00Z,3.406,0.166,236.64,14.4,0,0,17
2007-02-01T07:51:00Z,3.184,0.154,236.56,13.4,0,0,17
2007-02-01T07:52:00Z,2.96,0.146,236.3,12.4,0,0,18
2007-02-01T07:53:00Z,2.874,0.086,236.54,12,0,0,17
2007-02-01T07:54:00Z,2.58,0,236.75,10.8,0,0,17
2007-02-01T07:55:00Z,2.566,0,236.46,10.8,0,0,17
2007-02-01T07:56:00Z,2.546,0,235.46,10.8,0,0,17
2007-02-01T07:57:00Z,2.634,0.046,236.31,11,0,0,17
2007-02-01T07:58:00Z,2.678,0.102,236.8,11.2,0,0,17
2007-02-01T07:59:00Z,2.686,0.1,236.51,11.2,0,0,18
2007-02-01T08:00:00Z,2.832,0.22,235.97,12,0,0,17
2007-02-01T08:01:00Z,2.744,0.194,235.22,11.6,0,0,17
2007-02-01T08:02:00Z,2.728,0.196,235.77,11.6,0,0,17
2007-02-01T08:03:00Z,2.708,0.192,234.86,11.4,0,0,17
2007-02-01T08:04:00Z,2.694,0.19,234.29,11.4,0,0,16
2007-02-01T08:05:00Z,2.788,0.186,233.78,11.8,0,0,17
2007-02-01T08:06:00Z,2.812,0.188,234.29,12,0,0,17
2007-02-01T08:07:00Z,2.82,0.2,234.31,12,0,0,17
2007-02-01T08:08:00Z,2.886,0.214,233.84,12.4,0,0,17
2007-02-01T08:09:00Z,4.116,0.194,233.05,17.6,2,0,16
2007-02-01T08:10:00Z,2.878,0.2,234.55,12.2,1,0,17
2007-02-01T08:11:00Z,2.86,0.196,233.91,12.2,1,0,17
2007-02-01T08:12:00Z,2.766,0.198,234.08,11.8,1,0,17
2007-02-01T08:13:00Z,2.66,0.17,234.31,11.4,2,0,17
2007-02-01T08:14:00Z,2.516,0,235.01,10.6,1,0,17
2007-02-01T08:15:00Z,2.698,0.174,235.51,11.4,1,0,17
2007-02-01T08:16:00Z,2.99,0.186,237.83,12.6,1,0,17
2007-02-01T08:17:00Z,2.632,0.08,238.63,11,1,0,17
2007-02-01T08:18:00Z,2.664,0,238.59,11,2,0,18
2007-02-01T08:19:00Z,2.712,0,238.06,11.4,1,0,17
2007-02-01T08:20:00Z,2.702,0,238.42,11.2,1,0,18
2007-02-01T08:21:00Z,2.906,0,238.67,12.2,1,0,17
2007-02-01T08:22:00Z,3.246,0,238.01,13.8,2,0,18
2007-02-01T08:23:00Z,2.774,0,237.86,11.6,1,0,17
2007-02-01T08:24:00Z,2.768,0,237.86,11.6,1,0,17
2007-02-01T08:25:00Z,2.774,0,238.23,11.6,1,0,18
2007-02-01T08:26:00Z,2.75,0,237.47,11.6,1,0,17
2007-02-01T08:27:00Z,2.744,0,238.13,11.4,1,0,17
2007-02-01T08:28:00Z,2.764,0,237.45,11.6,1,0,18
2007-02-01T08:29:00Z,4.348,0,236.19,18.8,27,0,17
2007-02-01T08:30:00Z,4.982,0,236.12,21,38,0,17
2007-02-01T08:31:00Z,4.966,0,235.88,21,37,0,17
2007-02-01T08:32:00Z,5.02,0,235.42,21.2,37,0,17
2007-02-01T08:33:00Z,4.978,0,235.49,21,38,0,17
2007-02-01T08:34:00Z,4.866,0,234.55,20.6,37,0,17
2007-02-01T08:35:00Z,4.84,0,235.38,20.4,37,0,17
2007-02-01T08:36:00Z,4.888,0,236.07,20.6,37,0,17
2007-02-01T08:37:00Z,5.176,0,234.84,22,37,0,17
2007-02-01T08:38:00Z,4.506,0,234.93,19,37,0,17
2007-02-01T08:39:00Z,4.608,0.048,235,19.6,37,0,17
2007-02-01T08:40:00Z,4.718,0.088,234.17,20,37,0,16
2007-02-01T08:41:00Z,4.7,0.086,233.91,20,37,0,17
2007-02-01T08:42:00Z,4.672,0.09,235.15,19.8,37,0,17
2007-02-01T08:43:00Z,2.62,0.11,237.55,11,2,0,17
2007-02-01T08:44:00Z,2.588,0.182,237.12,11,1,0,18
2007-02-01T08:45:00Z,2.758,0.42,236.48,11.8,1,1,17
2007-02-01T08:46:00Z,2.904,0.408,237.01,12.2,2,1,17
2007-02-01T08:47:00Z,2.906,0.4,236.94,12.2,1,1,17
2007-02-01T08:48:00Z,2.98,0.482,236.67,12.6,1,2,18
2007-02-01T08:49:00Z,2.984,0.5,237,12.6,1,1,17
2007-02-01T08:50:00Z,2.968,0.494,236.34,12.6,1,1,17
2007-02-01T08:51:00Z,2.956,0.488,235.65,12.6,2,2,17
2007-02-01T08:52:00Z,2.96,0.49,235.71,12.6,1,1,17
2007-02-01T08:53:00Z,2.962,0.492,235.82,12.6,1,2,17
2007-02-01T08:54:00Z,2.898,0.464,235.85,12.4,1,1,17
2007-02-01T08:55:00Z,3.248,0.19,235.92,14,1,1,17
2007-02-01T08:56:00Z,2.746,0.194,236.25,11.6,2,2,17
2007-02-01T08:57:00Z,2.744,0.192,236.13,11.6,1,1,17
2007-02-01T08:58:00Z,2.754,0.196,236.76,11.6,1,1,18
2007-02-01T08:59:00Z,2.664,0.176,236.91,11.2,1,2,17
2007-02-01T09:00:00Z,3.26,0.136,236.02,14,1,1,17
2007-02-01T09:01:00Z,2.402,0.104,237.23,10,2,1,17
2007-02-01T09:02:00Z,2.406,0.106,237.48,10,1,2,17
2007-02-01T09:03:00Z,2.41,0.108,237.82,10,1,1,18
2007-02-01T09:04:00Z,2.164,0.106,237.98,9.2,1,1,17
2007-02-01T09:05:00Z,1.906,0.104,238.35,8,1,1,18
2007-02-01T09:06:00Z,1.898,0.102,237.72,8,2,2,17
2007-02-01T09:07:00Z,1.904,0.104,237.89,8,1,1,17
2007-02-01T09:08:00Z,1.908,0.104,238.19,8,1,1,18
2007-02-01T09:09:00Z,1.902,0.104,237.85,8,1,1,17
2007-02-01T09:10:00Z,1.904,0.104,237.88,8,1,1,17
2007-02-01T09:11:00Z,1.896,0.102,237.5,8,2,2,18
2007-02-01T09:12:00Z,1.9,0.102,237.7,8,1,1,17
2007-02-01T09:13:00Z,1.85,0,237.38,7.8,1,0,17
2007-02-01T09:14:00Z,1.84,0,238.28,7.6,1,0,18
2007-02-01T09:15:00Z,1.83,0,237.77,7.6,1,0,17
2007-02-01T09:16:00Z,1.83,0,237.68,7.6,2,0,17
2007-02-01T09:17:00Z,1.81,0,237.45,7.6,1,0,18
2007-02-01T09:18:00Z,1.658,0,237.34,7,1,0,17
2007-02-01T09:19:00Z,1.654,0,237.28,6.8,1,0,17
2007-02-01T09:20:00Z,1.722,0.056,236.79,7.2,2,0,17
2007-02-01T09:21:00Z,1.76,0.114,237.17,7.4,1,0,18
2007-02-01T09:22:00Z,1.768,0.116,237.31,7.4,1,0,17
2007-02-01T09:23:00Z,1.766,0.116,237.3,7.4,1,0,17
2007-02-01T09:24:00Z,1.842,0.118,237.74,7.8,1,0,17
2007-02-01T09:25:00Z,1.678,0.128,237.89,7,2,0,18
2007-02-01T09:26:00Z,1.444,0.12,237.6,6,1,0,17
2007-02-01T09:27:00Z,1.444,0.122,237.92,6,1,0,17
2007-02-01T09:28:00Z,1.448,0.124,238.27,6,1,0,18
2007-02-01T09:29:00Z,1.444,0.122,238.1,6,2,0,17
2007-02-01T09:30:00Z,1.448,0.124,238.54,6,1,0,18
2007-02-01T09:31:00Z,1.444,0.126,238.71,6,1,0,17
2007-02-01T09:32:00Z,1.434,0.122,238.06,6,1,0,18
2007-02-01T09:33:00Z,1.518,0.216,237.85,6.4,1,0,17
2007-02-01T09:34:00Z,1.49,0.256,237.55,6.2,1,0,17
2007-02-01T09:35:00Z,1.474,0.248,237.38,6.2,1,0,17
2007-02-01T09:36:00Z,1.458,0.246,237.49,6.2,1,0,18
2007-02-01T09:37:00Z,1.518,0.234,237.46,6.4,1,0,17
2007-02-01T09:38:00Z,1.444,0.116,238.82,6,1,0,18
2007-02-01T09:39:00Z,1.43,0.098,238.51,6,2,0,17
2007-02-01T09:40:00Z,1.418,0.094,238.16,5.8,1,0,17
2007-02-01T09:41:00Z,1.42,0.094,238.16,5.8,1,0,18
2007-02-01T09:42:00Z,1.416,0.094,238.1,5.8,1,0,17
2007-02-01T09:43:00Z,1.406,0.092,237.5,5.8,1,0,17
2007-02-01T09:44:00Z,1.384,0.104,237.39,5.8,1,0,18
2007-02-01T09:45:00Z,1.348,0.076,238.03,5.6,1,0,17
2007-02-01T09:46:00Z,1.3,0,238.16,5.4,1,0,17
2007-02-01T09:47:00Z,1.332,0,238.27,5.6,1,0,18
2007-02-01T09:48:00Z,2.402,0,236.87,11,17,0,17
2007-02-01T09:49:00Z,3.496,0,235.98,14.8,37,0,17
2007-02-01T09:50:00Z,3.492,0,235.93,14.8,37,0,17
2007-02-01T09:51:00Z,3.502,0,236.29,14.8,38,0,17
2007-02-01T09:52:00Z,3.494,0,235.84,14.8,37,0,17
2007-02-01T09:53:00Z,3.486,0,235.61,14.8,37,0,17
2007-02-01T09:54:00Z,3.492,0,236,14.8,37,0,18
2007-02-01T09:55:00Z,3.504,0,236.53,14.8,37,0,17
2007-02-01T09:56:00Z,3.518,0,237.18,14.8,38,0,17
2007-02-01T09:57:00Z,3.52,0,236.98,14.8,38,0,17
2007-02-01T09:58:00Z,3.51,0,236.81,14.8,37,0,17
2007-02-01T09:59:00Z,3.502,0,236.86,14.6,37,0,18
2007-02-01T10:00:00Z,3.52,0,237.37,14.8,38,0,17
2007-02-01T10:01:00Z,3.508,0,237.14,14.8,37,0,17
2007-02-01T10:02:00Z,3.5,0,236.93,14.6,37,0,17
2007-02-01T10:03:00Z,2.368,0.114,237.16,11,19,0,17
2007-02-01T10:04:00Z,1.376,0.112,237.75,5.8,0,0,18
2007-02-01T10:05:00Z,1.38,0.116,238.34,5.8,0,0,17
2007-02-01T10:06:00Z,1.378,0.12,237.81,5.8,0,0,18
2007-02-01T10:07:00Z,1.394,0.148,237.15,5.8,0,0,17
2007-02-01T10:08:00Z,1.372,0.116,236.94,5.8,1,0,17
2007-02-01T10:09:00Z,1.358,0.108,236.76,5.6,0,0,17
2007-02-01T10:10:00Z,1.356,0.11,236.83,5.6,0,0,17
2007-02-01T10:11:00Z,1.348,0.106,236.06,5.6,0,0,17
2007-02-01T10:12:00Z,1.352,0.108,236.58,5.6,0,0,18
2007-02-01T10:13:00Z,1.348,0.106,236.21,5.6,0,0,17
2007-02-01T10:14:00Z,1.362,0.112,237.57,5.6,0,0,17
2007-02-01T10:15:00Z,1.358,0.11,237.39,5.6,0,0,17
2007-02-01T10:16:00Z,1.362,0.112,237.72,5.6,0,0,18
2007-02-01T10:17:00Z,1.368,0.116,238.37,5.6,0,0,17
2007-02-01T10:18:00Z,1.344,0.074,238.78,5.6,0,0,18
2007-02-01T10:19:00Z,1.282,0,238.9,5.2,0,0,17
2007-02-01T10:20:00Z,1.322,0,239.14,5.4,0,0,18
2007-02-01T10:21:00Z,1.36,0.09,239.1,5.6,0,0,17
2007-02-01T10:22:00Z,1.348,0.086,238.03,5.6,0,0,17
2007-02-01T10:23:00Z,1.352,0.086,238.23,5.6,0,0,18
2007-02-01T10:24:00Z,1.356,0.088,238.8,5.6,0,0,17
2007-02-01T10:25:00Z,1.356,0.088,238.89,5.6,0,0,18
2007-02-01T10:26:00Z,1.352,0.088,238.55,5.6,0,0,17
2007-02-01T10:27:00Z,1.356,0.09,239.25,5.6,0,0,18
2007-02-01T10:28:00Z,1.352,0.088,238.81,5.6,0,0,17
2007-02-01T10:29:00Z,1.344,0.086,238.3,5.6,0,0,18
2007-02-01T10:30:00Z,1.344,0.086,238.25,5.6,0,0,17
2007-02-01T10:31:00Z,1.342,0.086,238.25,5.6,0,0,17
2007-02-01T10:32:00Z,1.288,0,238.14,5.4,0,0,18
2007-02-01T10:33:00Z,1.266,0,237.4,5.2,0,0,17
2007-02-01T10:34:00Z,1.262,0,237.05,5.2,0,0,17
2007-02-01T10:35:00Z,1.276,0,238.34,5.2,0,0,18
2007-02-01T10:36:00Z,1.278,0,238.57,5.2,0,0,17
2007-02-01T10:37:00Z,1.286,0,238.52,5.4,0,0,18
2007-02-01T10:38:00Z,1.31,0,238.69,5.4,0,0,17
2007-02-01T10:39:00Z,1.28,0,238.66,5.2,0,0,18
2007-02-01T10:40:00Z,1.286,0,239.26,5.4,0,0,17
2007-02-01T10:41:00Z,1.284,0,239.18,5.4,0,0,18
2007-02-01T10:42:00Z,1.29,0,239.65,5.4,0,0,17
2007-02-01T10:43:00Z,1.302,0,239.11,5.4,0,0,18
2007-02-01T10:44:00Z,1.392,0.118,239.06,5.8,0,0,17
2007-02-01T10:45:00Z,1.4,0.122,239.87,5.8,0,0,18
2007-02-01T10:46:00Z,1.394,0.122,239.69,5.8,0,0,17
2007-02-01T10:47:00Z,1.4,0.124,240.31,5.8,0,0,18
2007-02-01T10:48:00Z,1.402,0.126,240.65,5.8,0,0,18
2007-02-01T10:49:00Z,1.406,0.128,241.27,5.8,0,0,18
2007-02-01T10:50:00Z,1.406,0.13,241.42,5.8,0,0,18
2007-02-01T10:51:00Z,1.4,0.128,240.88,5.8,0,0,17
2007-02-01T10:52:00Z,1.41,0.128,241.1,5.8,0,0,18
2007-02-01T10:53:00Z,1.406,0.128,241,5.8,0,0,18
2007-02-01T10:54:00Z,1.396,0.124,240.19,5.8,0,0,18
2007-02-01T10:55:00Z,1.386,0.122,239.64,5.8,0,0,17
2007-02-01T10:56:00Z,1.366,0.114,238.13,5.6,0,0,18
2007-02-01T10:57:00Z,1.37,0.116,238.56,5.6,0,0,17
2007-02-01T10:58:00Z,1.372,0.116,238.76,5.6,0,0,18
2007-02-01T10:59:00Z,1.328,0.05,239.18,5.4,0,0,17
2007-02-01T11:00:00Z,1.28,0,238.74,5.2,0,0,17
2007-02-01T11:01:00Z,1.276,0,238.44,5.2,0,0,18
2007-02-01T11:02:00Z,1.282,0,238.95,5.2,0,0,17
2007-02-01T11:03:00Z,1.278,0,238.52,5.2,0,0,18
2007-02-01T11:04:00Z,1.27,0,237.86,5.2,0,0,17
2007-02-01T11:05:00Z,1.27,0,237.69,5.2,0,0,18
2007-02-01T11:06:00Z,1.274,0,238.16,5.2,0,0,17
2007-02-01T11:07:00Z,1.328,0,238.37,5.6,0,0,17
2007-02-01T11:08:00Z,1.364,0.09,239,5.6,0,0,18
2007-02-01T11:09:00Z,1.366,0.09,239.1,5.6,0,0,17
2007-02-01T11:10:00Z,1.362,0.09,238.87,5.6,0,0,18
2007-02-01T11:11:00Z,1.364,0.09,239.12,5.6,0,0,17
2007-02-01T11:12:00Z,1.364,0.09,239.23,5.6,0,0,18
2007-02-01T11:13:00Z,1.36,0.09,238.87,5.6,0,0,17
2007-02-01T11:14:00Z,1.354,0.088,238.7,5.6,0,0,18
2007-02-01T11:15:00Z,1.43,0.198,237.86,6,0,0,17
2007-02-01T11:16:00Z,1.422,0.204,237.83,6,0,2,17
2007-02-01T11:17:00Z,1.418,0.204,237.83,6,0,1,18
2007-02-01T11:18:00Z,1.402,0.176,238.13,5.8,0,1,17
2007-02-01T11:19:00Z,1.362,0.106,238.75,5.6,0,2,18
2007-02-01T11:20:00Z,1.358,0.104,238.35,5.6,0,1,17
2007-02-01T11:21:00Z,1.364,0.108,238.95,5.6,0,2,18
2007-02-01T11:22:00Z,1.37,0.108,238.83,5.6,0,1,17
2007-02-01T11:23:00Z,1.366,0.106,238.4,5.6,0,1,17
2007-02-01T11:24:00Z,1.398,0.126,238.99,5.8,0,2,18
2007-02-01T11:25:00Z,1.484,0.242,239.32,6.2,0,1,18
2007-02-01T11:26:00Z,1.474,0.238,238.87,6.2,0,2,17
2007-02-01T11:27:00Z,1.478,0.242,239.49,6.2,0,1,18
2007-02-01T11:28:00Z,1.488,0.248,240.61,6.2,0,1,17
2007-02-01T11:29:00Z,1.49,0.25,241.02,6.2,0,2,18
2007-02-01T11:30:00Z,1.476,0.246,240.24,6.2,0,1,18
2007-02-01T11:31:00Z,1.476,0.25,240.92,6.2,0,1,18
2007-02-01T11:32:00Z,1.468,0.246,240.32,6.2,0,1,17
2007-02-01T11:33:00Z,1.464,0.244,240.03,6.2,0,2,18
2007-02-01T11:34:00Z,1.462,0.244,240.01,6,0,1,18
2007-02-01T11:35:00Z,1.458,0.244,239.9,6,0,1,17
2007-02-01T11:36:00Z,1.45,0.238,239.08,6,0,1,18
2007-02-01T11:37:00Z,1.452,0.238,238.84,6,0,2,17
2007-02-01T11:38:00Z,1.446,0.236,238.42,6,0,1,18
2007-02-01T11:39:00Z,1.44,0.232,237.9,6,0,1,17
2007-02-01T11:40:00Z,1.378,0.14,238.37,5.8,0,1,17
2007-02-01T11:41:00Z,1.352,0.104,238.42,5.6,0,1,18
2007-02-01T11:42:00Z,1.35,0.104,238.11,5.6,0,2,17
2007-02-01T11:43:00Z,1.348,0.096,238.53,5.6,0,1,18
2007-02-01T11:44:00Z,1.28,0,238.17,5.4,0,0,17
2007-02-01T11:45:00Z,1.276,0,238.43,5.2,0,0,17
2007-02-01T11:46:00Z,1.28,0,238.85,5.2,0,0,18
2007-02-01T11:47:00Z,1.29,0,239.86,5.4,0,0,18
2007-02-01T11:48:00Z,1.29,0,239.75,5.4,0,0,17
2007-02-01T11:49:00Z,1.292,0,239.88,5.4,0,0,18
2007-02-01T11:50:00Z,1.292,0,239.92,5.4,0,0,17
2007-02-01T11:51:00Z,1.302,0,240.82,5.4,0,0,18
2007-02-01T11:52:00Z,1.306,0,240.54,5.4,0,0,18
2007-02-01T11:53:00Z,1.292,0,239.26,5.4,0,0,17
2007-02-01T11:54:00Z,1.378,0.072,240.71,5.8,0,0,18
2007-02-01T11:55:00Z,1.39,0.1,241.46,5.6,0,0,18
2007-02-01T11:56:00Z,1.384,0.098,241.06,5.6,0,0,18
2007-02-01T11:57:00Z,1.392,0.1,241.62,5.6,0,0,18
2007-02-01T11:58:00Z,1.386,0.1,241.65,5.6,0,0,18
2007-02-01T11:59:00Z,1.37,0.094,240.38,5.6,0,0,17
2007-02-01T12:00:00Z,1.36,0.09,239.57,5.6,0,0,18
2007-02-01T12:01:00Z,1.36,0.092,239.84,5.6,0,0,18
2007-02-01T12:02:00Z,1.364,0.094,240.16,5.6,0,0,17
2007-02-01T12:03:00Z,1.362,0.094,240.03,5.6,0,0,18
2007-02-01T12:04:00Z,1.37,0.096,240.87,5.6,0,0,18
2007-02-01T12:05:00Z,1.362,0.06,240.89,5.6,0,0,17
2007-02-01T12:06:00Z,1.402,0.122,240.03,5.8,0,0,18
2007-02-01T12:07:00Z,1.406,0.122,239.96,5.8,0,0,18
2007-02-01T12:08:00Z,1.402,0.122,239.85,5.8,0,0,17
2007-02-01T12:09:00Z,1.404,0.124,240.33,5.8,0,0,18
2007-02-01T12:10:00Z,1.398,0.122,240.04,5.8,0,0,18
2007-02-01T12:11:00Z,1.4,0.126,240.82,5.8,0,0,17
2007-02-01T12:12:00Z,1.392,0.122,240.14,5.8,0,0,18
2007-02-01T12:13:00Z,1.384,0.12,239.51,5.8,0,0,18
2007-02-01T12:14:00Z,1.39,0.122,240.31,5.8,0,0,17
2007-02-01T12:15:00Z,1.39,0.124,240.32,5.8,0,0,18
2007-02-01T12:16:00Z,1.386,0.122,239.93,5.8,0,0,18
2007-02-01T12:17:00Z,1.096,0.128,240.77,5,0,0,13
2007-02-01T12:18:00Z,0.326,0.136,241.03,1.4,0,0,0
2007-02-01T12:19:00Z,0.326,0.136,241.12,1.4,0,0,0
2007-02-01T12:20:00Z,0.326,0.134,240.62,1.4,0,0,0
2007-02-01T12:21:00Z,0.262,0.046,240.8,1.2,0,0,0
2007-02-01T12:22:00Z,0.23,0,240.13,1,0,0,0
2007-02-01T12:23:00Z,0.23,0,240.02,1,0,0,0
2007-02-01T12:24:00Z,0.23,0,240.29,1,0,0,0
2007-02-01T12:25:00Z,0.23,0,240.12,1,0,0,0
2007-02-01T12:26:00Z,0.23,0,240.44,1,0,0,0
2007-02-01T12:27:00Z,0.232,0,241.37,1,0,0,0
2007-02-01T12:28:00Z,0.232,0,240.88,1,0,0,0
2007-02-01T12:29:00Z,0.232,0,240.69,1,0,0,0
2007-02-01T12:30:00Z,0.23,0,240.53,1,0,0,0
2007-02-01T12:31:00Z,0.232,0,240.86,1,0,0,0
2007-02-01T12:32:00Z,0.232,0,241.09,1,0,0,0
2007-02-01T12:33:00Z,0.232,0,240.89,1,0,0,0
2007-02-01T12:34:00Z,0.234,0,241.73,1,0,0,0
2007-02-01T12:35:00Z,0.234,0,241.73,1,0,0,0
2007-02-01T12:36:00Z,0.232,0,240.81,1,0,0,0
2007-02-01T12:37:00Z,0.232,0,241.28,1,0,0,0
2007-02-01T12:38:00Z,0.234,0,241.36,1,0,0,0
2007-02-01T12:39:00Z,0.232,0,241.29,1,0,0,0
2007-02-01T12:40:00Z,0.258,0,241.52,1.2,0,0,0
2007-02-01T12:41:00Z,0.31,0.11,241.68,1.4,0,0,0
2007-02-01T12:42:00Z,0.31,0.11,241.81,1.4,0,0,0
2007-02-01T12:43:00Z,0.312,0.114,242.6,1.4,0,0,0
2007-02-01T12:44:00Z,0.312,0.114,242.79,1.4,0,0,0
2007-02-01T12:45:00Z,0.31,0.11,241.72,1.4,0,0,0
2007-02-01T12:46:00Z,0.368,0.168,241.22,1.8,0,0,0
2007-02-01T12:47:00Z,0.416,0.238,240.73,2,0,0,0
2007-02-01T12:48:00Z,0.408,0.236,240.18,2,0,0,0
2007-02-01T12:49:00Z,0.408,0.24,240.85,2,0,0,0
2007-02-01T12:50:00Z,0.408,0.246,241.96,2,0,0,0
2007-02-01T12:51:00Z,0.404,0.242,241.97,2,0,0,0
2007-02-01T12:52:00Z,0.334,0.14,241.7,1.4,0,0,0
2007-02-01T12:53:00Z,0.334,0.14,241.46,1.4,0,0,0
2007-02-01T12:54:00Z,0.332,0.14,241.55,1.4,0,0,0
2007-02-01T12:55:00Z,0.332,0.142,241.69,1.4,0,0,0
2007-02-01T12:56:00Z,0.33,0.138,241,1.4,0,0,0
2007-02-01T12:57:00Z,0.33,0.14,241.44,1.4,0,0,0
2007-02-01T12:58:00Z,0.328,0.14,241.43,1.4,0,0,0
2007-02-01T12:59:00Z,0.33,0.144,241.87,1.4,0,0,0
